sim,a_skill,s_skill,eps_outside,U_outside_total,choice,feasible_firm_1,feasible_firm_2,feasible_firm_3,feasible_firm_4,feasible_firm_5,feasible_firm_6,feasible_firm_7,feasible_firm_8,feasible_firm_9,feasible_firm_10,eps_firm_1,eps_firm_2,eps_firm_3,eps_firm_4,eps_firm_5,eps_firm_6,eps_firm_7,eps_firm_8,eps_firm_9,eps_firm_10,U_firm_1,U_firm_2,U_firm_3,U_firm_4,U_firm_5,U_firm_6,U_firm_7,U_firm_8,U_firm_9,U_firm_10
4220,1.4027890304235284,8.840073519519116,0.9010445965689736,0.9010445965689736,1,True,False,True,False,False,False,False,False,False,False,1.0437551573690587,-0.960270024177949,0.7112429529830265,0.004316552883083654,-0.19938404146184247,1.5562684515200467,1.8002085658005316,1.9324216920002117,0.3796117249851875,3.4353796980636973,3.69563149739552,-inf,1.282826096103552,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4221,-0.20170122061432538,7.235583268481262,0.19416338252376816,0.19416338252376816,3,False,False,True,False,False,False,False,False,False,False,0.7616626540105556,0.46900925493399537,1.477715686241821,1.414965213272278,-0.6591074783325671,-0.3838904088007204,0.05515248032766009,-1.4392796372441294,2.4606541573004264,1.530438405245359,-inf,-inf,2.0492988293623466,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4222,-1.1028115566380872,6.334472932457501,-0.04829826216464507,-0.04829826216464507,3,False,False,True,False,False,False,False,False,False,False,-0.4882251977140875,3.006222294976977,-0.3839534226031363,0.5659102712352466,-0.17430980831588175,0.025448442658243944,0.43997279713024634,-0.5486848961549895,0.9650508484469911,-0.02926890968153656,-inf,-inf,0.1876297205173892,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4223,-2.9396463027289004,4.497638186366688,1.4064466944016358,1.4064466944016358,0,False,False,False,False,False,False,False,False,False,False,0.050317624540088604,1.810786430371702,-0.22257654798080792,-0.8261411828514409,1.2666787699823199,0.6102219186894314,-1.2672367537085973,0.17336800243906786,-1.0852840043063148,1.0634673850081806,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4224,-0.30406662834880693,7.133217860746781,0.850419377478183,0.850419377478183,0,False,False,True,False,False,False,False,False,False,False,4.436189321110738,-0.7707658229670781,-1.880778005799437,1.6916274915210954,1.9895059572675668,1.908184311063112,-1.1191861961314549,-1.003148426621779,1.6613563087607053,-0.10044265400170073,-inf,-inf,-1.3091948626789116,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4225,0.5526824655403954,7.9899669546359835,-0.04708899289127485,-0.04708899289127485,3,False,False,True,False,False,False,False,False,False,False,0.5361705292723208,0.1207612035881678,-0.36671018012074685,0.7780156128368245,2.5962672025970766,0.7362759573948718,1.2731463103289604,1.6867258330948591,0.9490167957576541,-0.1632200253888793,-inf,-inf,0.20487296299977864,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4226,-0.7450195725943616,6.692264916501227,0.797757294844322,0.797757294844322,3,False,False,True,False,False,False,False,False,False,False,0.11748860908722758,0.9562083322713985,0.4953272277932794,1.0060535582893462,1.096769026375555,2.1422718976151023,0.1208931318967203,0.2803857646378918,1.4117669056823312,-0.06575071867419073,-inf,-inf,1.066910370913805,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4227,0.8892027115633383,8.326487200658926,5.651964438061833,5.651964438061833,0,True,False,True,False,False,False,False,False,False,False,2.3593162222839834,3.19229882528415,1.259850977531827,1.0732535629032356,1.3176792235007224,1.3922382537518319,0.1507493608467955,0.9896942634721039,1.4393148101413566,0.8704891880365073,5.011192562310445,-inf,1.8314341206523523,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4228,1.999573628063603,9.436858117159192,0.2624576516911158,0.2624576516911158,6,True,False,True,True,False,True,False,False,False,False,0.293959768619938,3.0657614485782707,-0.45947170897092365,0.9292735151428793,-0.6807992298461342,0.5175051189914829,0.4466468879240344,1.7750392773432357,0.6803242218776645,-0.6381720609107181,2.9458361086463993,-inf,0.11211143414960184,4.3583982217966035,-inf,5.976641836448656,-inf,-inf,-inf,-inf
4229,-0.29144495567294904,7.145839533422639,-0.017606068786024703,-0.017606068786024703,0,False,False,True,False,False,False,False,False,False,False,1.090896671977997,-0.6963538639414336,-0.885039476714882,3.378446471211967,-0.7263315704342869,0.21095557140772986,0.09936014740627601,-0.8289334281359158,-0.6264255897029076,1.6675233205675117,-inf,-inf,-0.31345633359435654,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4230,-0.5346035272167513,6.902680961878836,1.7339619255977956,1.7339619255977956,0,False,False,True,False,False,False,False,False,False,False,0.17953204238767065,-0.4437080056259895,0.6386921029770902,-0.8873123203882183,0.10031795875227617,-0.4635083979655109,0.17034017383332364,1.3244155986982837,0.5188595933042276,1.07602159340296,-inf,-inf,1.2102752460976158,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4231,-1.6984100117704934,5.738874477325094,1.199616792639841,1.199616792639841,0,False,False,False,False,False,False,False,False,False,False,-0.6289132852717827,0.752861134129864,1.791490515372117,0.9451026256028716,0.6483391712261706,1.7758690918602082,1.2443080799574575,0.5821568443214069,3.398165164188285,3.7935335446663103,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4232,0.5848174833521986,8.022101972447787,-0.4324627051439279,-0.4324627051439279,1,True,False,True,False,False,False,False,False,False,False,-0.202958878156598,-0.6124914471515687,1.315484192616868,-0.1741576617441369,2.3621443700216096,-1.0629192700801278,-0.41742763743531675,-0.6595742396963672,1.2701706834738204,0.08934555423071412,2.4489174618698635,-inf,1.8870673357373935,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4233,-0.11676461768436004,7.320519871411228,-0.6794371063828527,-0.6794371063828527,3,False,False,True,False,False,False,False,False,False,False,-0.7699358036010744,-0.8238170506839434,2.4889734802573327,-0.7993478315436257,-0.828319672544756,0.02987369823467841,2.642062278409874,-0.32400401936547524,-0.6921169395153678,-0.23438295690356709,-inf,-inf,3.0605566233778583,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4234,1.0786008193963084,8.515885308491896,2.9239047106791047,2.9239047106791047,3,True,False,True,False,False,False,False,False,False,False,0.6286768047851853,-0.36299139779477246,3.6029254949071747,0.950537332053017,1.2337008770869893,1.4612897129214304,-0.027998047073105194,2.2037612081355364,-0.42091633000213613,-0.2469814978514902,3.2805531448116465,-inf,4.1745086380277,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4235,-2.240090120013901,5.1971943690816875,-1.303199746236701,-1.303199746236701,0,False,False,False,False,False,False,False,False,False,False,1.063850398490436,-0.1421005670203387,-0.8909775963215745,0.5999777015656202,0.34089235747239516,2.515928192406311,-0.7192686830989424,1.1726313994305224,3.003607543686699,1.6053127322567922,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4236,-0.9694534172091069,6.467831071886481,0.12343103383093942,0.12343103383093942,3,False,False,True,False,False,False,False,False,False,False,-0.26824502997146493,1.0991900416681193,1.398756006472168,0.12597544778042633,-0.9234793209258669,2.454227011024503,0.8198501059752749,-0.5036596997699994,0.09325149925461336,0.41900828762015696,-inf,-inf,1.9703391495926934,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4237,0.9956217195968616,8.43290620869245,2.430567335304844,2.430567335304844,1,True,False,True,False,False,False,False,False,False,False,0.34479080063688267,2.3357825539676713,1.050718128920203,-0.05687438585522122,-0.11243869088548937,1.4384388292387456,-0.5022003637209522,-0.3412071761995543,2.3303039165504504,1.690452065607215,2.996667140663344,-inf,1.6223012720407284,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4238,-0.561083347738959,6.8762011413566295,1.646501748400001,1.646501748400001,0,False,False,True,False,False,False,False,False,False,False,0.7932322007994015,1.8086666681646604,0.2125025469326835,-0.7428549050645251,-0.6118717988121762,2.974955414497568,1.4715426840833399,0.4587229651016148,1.3245479604547488,-1.5431744814172355,-inf,-inf,0.7840856900532089,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4239,2.935745057691235,10.373029546786823,-0.13515449612687647,-0.13515449612687647,1,True,True,True,True,True,True,True,False,False,False,3.0568691250551856,-0.4708512981287836,1.05912356449589,-0.16298508172869816,0.2990216344394132,-0.9750342441782378,0.2609401521927604,-0.5855399734489386,1.8448000900462946,-0.4714959047151415,5.7087454650816465,3.5578303785118166,1.6307067076164157,3.266139624925026,4.447770719566888,4.484102473278935,3.56036119118509,-inf,-inf,-inf
4240,-0.7281668728133944,6.709117616282193,0.284559146786349,0.284559146786349,3,False,False,True,False,False,False,False,False,False,False,0.2801394797451434,-1.4590691483572766,1.4248577903380821,-0.11311302614190615,1.0040132616343709,-0.406520185718568,-0.3772852048368338,0.6507701689436257,1.7065495594561575,2.856902407569938,-inf,-inf,1.9964409334586075,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4241,0.21737256095464963,7.654657050050238,0.9137122890822637,0.9137122890822637,0,False,False,True,False,False,False,False,False,False,False,0.27996207212997565,-0.7876542519159371,-0.41630020782069566,1.8975400270503902,-0.8208392845604993,0.7817456157993576,-0.7689183835731012,2.504006097412442,-0.29944300236772364,0.8399022895191082,-inf,-inf,0.15528293529982984,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4242,1.496886741101105,8.934171230196693,2.972307194813673,2.972307194813673,1,True,False,True,False,False,False,False,False,False,False,2.0815638667690455,-0.153168225485838,0.03347480792617844,-0.7821731488300429,-0.8475861778952715,-0.23832101239804196,-0.11934219271793316,-0.608265029296723,2.5742728983045478,1.764205808080215,4.733440206795507,-inf,0.6050579510467039,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4243,0.3126336515582251,7.749918140653813,-0.06751895741552753,-0.06751895741552753,3,False,False,True,False,False,False,False,False,False,False,1.5465092188879517,1.2298161073632434,0.8631098901978,1.195185631327775,0.9880858450445718,-0.3239877894812644,1.382458418603895,1.8564325325091382,3.089900844020694,1.2088351982996213,-inf,-inf,1.4346930333183257,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4244,0.10759034789515126,7.544874836990739,1.7825945199190667,1.7825945199190667,3,False,False,True,False,False,False,False,False,False,False,-0.032230338431041256,3.0858124058881153,3.095405898137651,-0.24118936288636064,2.5033036805444486,0.4782020249265564,-0.3331340001046981,0.7951157198010866,3.056280197756646,2.2554650271872654,-inf,-inf,3.6669890412581765,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4245,1.1361836605129259,8.573468149608514,5.204307196956656,5.204307196956656,0,True,False,True,False,False,False,False,False,False,False,0.16251328356156955,0.86405642614136,-0.48553220557388704,0.6090608986972617,0.07424943603937972,-0.3418246778597248,-0.7332254101382155,1.5191552251592466,-0.5361240020913968,1.4890092781280058,2.814389623588031,-inf,0.08605093754663845,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4246,-1.1675464188267464,6.269738070268842,0.1288946492554632,0.1288946492554632,0,False,False,True,False,False,False,False,False,False,False,0.02714787609461184,-0.5222062314614,-0.7501459949223548,0.6848355082001792,1.0954977967537571,0.7409523655397343,-0.5973091113995053,0.32010954098156974,0.1642668328244333,3.530547023578916,-inf,-inf,-0.1785628518018293,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4247,1.290839538183764,8.728124027279351,1.141806016689326,1.141806016689326,1,True,False,True,False,False,False,False,False,False,False,-0.2472358227008369,-0.8690695409286169,0.017524648904171727,0.5762414065770624,-1.279077151822707,2.414345625878068,-0.7443433144018248,0.33053573499037675,-0.43115150385115364,1.6105658722616734,2.4046405173256242,-inf,0.5891077920246972,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4248,-2.7106757092885054,4.726608779807083,2.0692677888299063,2.0692677888299063,0,False,False,False,False,False,False,False,False,False,False,-0.44964743843185784,0.8621263421001851,1.9518690945206956,1.3955820026149492,0.9137828508898566,1.4353458845681666,0.3106995233397579,1.6638841755085405,2.1784207356207723,0.7277954612304774,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4249,0.14779552802653395,7.585080017122122,-0.12719106694634294,-0.12719106694634294,3,False,False,True,False,False,False,False,False,False,False,-1.9138588595038137,-0.4823010886024327,-0.15559392594421925,0.5391923238600216,0.43413732263554267,1.475378213484169,0.4816612664801351,4.6920910516231356,2.275611896436784,1.9907131082816396,-inf,-inf,0.4159892171763062,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4250,-0.6496444520687384,6.78764003702685,-0.31842785992995143,-0.31842785992995143,0,False,False,True,False,False,False,False,False,False,False,1.181217930725016,1.2302107343355269,-1.2041570488405724,1.2121585239168946,-0.07507081635837931,-0.4536198770421501,3.146018728421519,4.240809616723411,2.1870757758913038,1.3837968286556661,-inf,-inf,-0.6325739057200469,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4251,-2.5902267636326055,4.8470577254629825,1.9384906842040872,1.9384906842040872,0,False,False,False,False,False,False,False,False,False,False,1.0258075823359085,1.3086812317242498,1.2045806642796857,-0.9476733977447942,-0.6305730764702265,0.34355265621542114,-0.031105679968056462,-0.8283053960499879,-1.017303188264262,1.0134981734030735,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4252,-0.617105330486527,6.820179158609061,0.5245949081645855,0.5245949081645855,3,False,False,True,False,False,False,False,False,False,False,-0.5461490196501906,3.3558260970856395,2.020712394770858,-0.4744238254142119,-0.7471346319955016,-0.3836162212667724,0.39790763818832087,3.016569676072964,1.2345983631682893,1.81514853147403,-inf,-inf,2.5922955378913835,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4253,0.1826123586364553,7.6198968477320435,-0.9737785271643586,-0.9737785271643586,3,False,False,True,False,False,False,False,False,False,False,-0.28460941273798657,-1.5056117539958151,-0.10586131142856223,1.1052293275143927,-0.36623076270454213,0.5426961691401851,-0.4199661876152112,1.1664848459390025,3.7355741330242718,-0.5764075790909331,-inf,-inf,0.46572183169196324,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4254,-2.1108101196390097,5.326474369456578,-0.3623754539848013,-0.3623754539848013,0,False,False,False,False,False,False,False,False,False,False,-0.7158445704574055,-0.3556982077752878,1.5167178456227663,1.7553795743814873,0.09893496096176509,1.8263571980427,-0.13215805208910586,-0.9723028459446859,2.6564783853030587,-0.4217796632797889,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4255,-0.35766028715241993,7.079624201943168,0.9880801914099786,0.9880801914099786,3,False,False,True,False,False,False,False,False,False,False,-1.039140539125714,0.7079682246467742,0.4671987218301749,1.5142990806741057,0.6412158856147324,0.05943293676272673,0.7056251822752087,2.6290184096501075,1.3284651476897693,1.1700941219087049,-inf,-inf,1.0387818649507004,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4256,2.9441549497962534,10.381439438891842,0.020993856424698056,0.020993856424698056,5,True,True,True,True,True,True,True,False,False,False,-0.9366992753346177,0.49472477069539084,2.0129241854832554,1.5287316764011574,3.8740107927597354,1.1724315313661138,2.1097967082522313,-0.5261221496600563,-0.5561556691737373,-0.45299262709398996,1.7151770646918436,4.523406447335991,2.584507328603781,4.957856383054882,8.02275987788721,6.631568248823287,5.409217747244561,-inf,-inf,-inf
4257,-1.5512728856803153,5.886011603415273,-0.6952576038650422,-0.6952576038650422,0,False,False,False,False,False,False,False,False,False,False,0.17901948210614613,2.516463441562007,0.04142973136700525,-1.1152721647763058,0.9478935645653725,4.264911064821782,-0.22466185534102448,-0.9946821277317043,1.138569889802467,-0.04847379926569987,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4258,2.7558802937573548,10.193164782852943,0.2854922515902065,0.2854922515902065,7,True,False,True,True,False,True,True,False,False,False,1.3423508648677167,-1.5810702218109538,-1.221055320938837,0.31319102645625724,1.4028950681610346,0.3913102124913315,3.2071406797506654,1.0279498366889888,0.40248159492065383,0.6553477954900595,3.994227204894178,-inf,-0.6494721778183116,3.7423157331099812,-inf,5.850446929948505,6.506561718742995,-inf,-inf,-inf
4259,-1.5847546666870431,5.852529822408545,-0.4794116699211523,-0.4794116699211523,0,False,False,False,False,False,False,False,False,False,False,0.9407916419628827,0.8919270653840842,-0.8910813460697419,1.3544682834551387,0.3893425123945645,-0.12189172157889452,3.635972686124717,-0.42535762981989067,0.5817752313920955,0.10037885825150604,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4260,0.5353565712359586,7.972641060331546,1.7091029551626515,1.7091029551626515,0,False,False,True,False,False,False,False,False,False,False,1.1508281741364175,-1.0057121485627216,-0.45553496847418407,0.43777830635284315,1.8071080215147364,0.12682484855624412,-0.9102751794755988,2.088142182141436,0.8623062441361597,2.1299176820420116,-inf,-inf,0.11604817464634143,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4261,1.1135651946446818,8.55084968374027,-0.43283029999500944,-0.43283029999500944,1,True,False,True,False,False,False,False,False,False,False,0.4636730826581531,1.9900341851488494,0.3812118927603425,0.018927699412769967,-0.5896939300895075,0.5754891137378939,-1.3201725882925883,0.21538047945063396,0.3682411364526201,1.1096791252213882,3.1155494226846145,-inf,0.952795035880868,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4262,-1.1684096901598868,6.268874798935701,-0.9090040004926397,-0.9090040004926397,3,False,False,True,False,False,False,False,False,False,False,2.2633269139336347,-1.03985615958476,-0.2521415808552469,0.41801584869841424,0.08143280729476524,-1.0225143750186105,2.133682759481683,0.44588485413331247,0.8819978569696744,2.081230754335274,-inf,-inf,0.3194415622652786,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4263,1.691131138966203,9.128415628061791,0.5516515378192323,0.5516515378192323,1,True,False,True,False,False,False,False,False,False,False,0.04068186949128207,-0.542020373055338,0.013620908054230963,0.05384129055655665,0.5921865144733913,-1.0887028135198233,0.8901273663985537,2.161231440606518,-0.1856340958063598,-0.11166514878722648,2.6925582095177436,-inf,0.5852040511747565,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4264,-0.5699309303408959,6.867353558754692,-0.10205508749941332,-0.10205508749941332,3,False,False,True,False,False,False,False,False,False,False,0.46256511057592126,-1.197667449857057,1.9101882796143672,-0.6119507520614613,0.5832696857061661,1.6179773056902405,1.0474805705336547,2.468546038448032,-0.452307529106396,-0.38271215735902653,-inf,-inf,2.4817714227348926,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4265,-1.9452285456865965,5.4920559434089915,-0.09685083703913877,-0.09685083703913877,0,False,False,False,False,False,False,False,False,False,False,-0.056394292059783774,0.8532819392514964,0.1795810728476006,1.289801772908528,0.4357399871557021,-0.5032195875387098,0.646008785797665,3.3704977001855037,0.3121257029712173,1.0124948337418556,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4266,-0.8457241003294552,6.5915603887661325,1.5716757095967397,1.5716757095967397,3,False,False,True,False,False,False,False,False,False,False,-0.04548935663456873,-0.47126831422054705,2.1058004964662946,-0.5103361110450166,0.9545653653503534,3.6136437332158002,1.0281864292928602,-0.1878721115249289,-1.0855502457751027,1.1298910944224694,-inf,-inf,2.6773836395868202,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4267,-2.130233557729462,5.307050931366126,-0.3208466630617697,-0.3208466630617697,0,False,False,False,False,False,False,False,False,False,False,-0.6218354667264631,-0.44890725666178355,0.11206500748639799,-0.4830004241147041,-1.1329992055596523,3.288988118461014,0.042522103344697214,1.2184648824716962,3.3259447421134953,0.33142950173553576,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4268,3.0476072625439117,10.4848917516395,-1.6294510933721822,-1.6294510933721822,6,True,True,True,True,True,True,True,False,False,False,0.8945111194118698,-0.47106294438015217,0.6167676397527728,0.46457488276740977,2.484426009964097,1.6066314247994016,1.4985636746610322,0.6552520104059422,0.4579986278050837,1.8473337214648455,3.546387459438331,3.557618732260448,1.1883507828732984,3.8936995894211335,6.633175095091572,7.065768142256575,4.797984713653362,-inf,-inf,-inf
4269,0.7346193685377075,8.171903857633296,-0.09619637559004034,-0.09619637559004034,1,True,False,True,False,False,False,False,False,False,False,-0.3166616712846929,-0.15457332272672744,-1.0743037352833529,3.0433577675780485,2.545797453208966,1.867470523620179,0.13298990644754868,0.7842741353032328,0.7000740719977341,0.7970109566698771,2.3352146687417683,-inf,-0.5027205921628274,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4270,1.6610361409499128,9.098320630045501,-0.16211926927801623,-0.16211926927801623,3,True,False,True,False,False,False,False,False,False,False,-0.6241479832588095,-0.22953448560832893,2.009615497473122,4.688398861771568,1.59168015698326,-0.6835735009045619,-0.02540940578030112,4.309265201770649,2.5467108610520635,1.0623953971672901,2.0277283567676516,-inf,2.5811986405936476,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4271,1.4275780613774225,8.86486255047301,0.8145380561904775,0.8145380561904775,1,True,False,True,False,False,False,False,False,False,False,0.8842778480916752,-0.24043421035197077,0.5122327421733873,1.0642944445399471,-1.5267715697044433,0.3393035997912136,2.2309577567657826,2.306205976699829,-0.3963582386670056,-0.5374242139741114,3.5361541881181364,-inf,1.0838158852939128,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4272,0.9899876583329728,8.42727214742856,2.817256136393336,2.817256136393336,3,True,False,True,False,False,False,False,False,False,False,1.2484103751471323,-0.5393114771960758,8.858691163553809,-0.11159915183358944,0.55258957302522,1.3178806666911131,0.5181397367212194,0.3851908775338829,0.2525417930854884,0.09607874443936985,3.9002867151735936,-inf,9.430274306674335,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4273,1.132261401231393,8.569545890326982,-0.13637452832053568,-0.13637452832053568,1,True,False,True,False,False,False,False,False,False,False,2.253628644728391,0.0445566629250838,0.019970112562171297,2.0007058902846566,0.6340937083781231,4.563909074229043,1.308247143224759,-0.8769924971943855,-1.0324362034706636,0.15506921063348814,4.905504984754852,-inf,0.5915532556826968,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4274,1.032117569527065,8.469402058622652,-0.9951514392680056,-0.9951514392680056,3,True,False,True,False,False,False,False,False,False,False,-0.16905661762831137,-1.091225602350164,2.728889884872659,0.7276650948137465,-0.357347051428868,1.5417784501332528,-0.9877241433380168,0.1412365843635862,-0.30687294535228476,0.3104587473728745,2.48281972239815,-inf,3.3004730279931844,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4275,-2.6870368734586236,4.750247615636964,0.4910577092335507,0.4910577092335507,0,False,False,False,False,False,False,False,False,False,False,0.9088933165900344,0.39976271848779665,2.467015602034099,-0.2949297430689862,-0.015261826628828312,0.009554342544597848,1.601106358100319,1.6264854193939837,-0.5806955676428813,0.17902062322208054,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4276,-0.46787650012478077,6.969407988970807,-0.5180118282496171,-0.5180118282496171,0,False,False,True,False,False,False,False,False,False,False,0.5457680609478629,0.7649155253525574,-1.094131659172638,1.607052598020888,0.3772299867620509,0.5789138879755548,1.335259783365103,1.126040638639639,3.387215007279762,1.0206285585175379,-inf,-inf,-0.5225485160521125,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4277,1.47058957665785,8.907874065753438,0.6838550744700458,0.6838550744700458,1,True,False,True,False,False,False,False,False,False,False,2.6177899879557733,1.4705326056402883,0.990501637836761,2.5873086879633878,-0.466040817555341,0.722816859540467,2.8630736231661853,1.3823898684847824,0.10390694033993465,0.5554213558122846,5.269666327982234,-inf,1.5620847809572864,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4278,1.924268190127989,9.361552679223577,0.9000241575514006,0.9000241575514006,1,True,False,True,False,False,False,False,False,False,False,0.22854829932250878,0.6738602151645802,-0.3307293470494769,-0.8368139230224783,-1.1458860985964765,-0.07607157925479294,2.173869687805573,-0.39517482138776583,1.7140587278253283,-0.011490941115248633,2.8804246393489703,-inf,0.24085379607104862,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4279,-0.306886466163897,7.130398022931691,1.5555025906342643,1.5555025906342643,3,False,False,True,False,False,False,False,False,False,False,-1.4083926560935867,1.6476938330770685,1.60478431007246,-0.43632221012198025,0.9992858963210661,0.3079746432545244,0.603333013730392,0.7104707347224387,-0.6345533081790974,-0.464132180097224,-inf,-inf,2.1763674531929853,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4280,-1.666053473409511,5.771231015686077,1.5306622415260518,1.5306622415260518,0,False,False,False,False,False,False,False,False,False,False,1.698762089071861,0.3445379917925638,3.3137198505822547,0.7005188422881198,1.0574360064016914,-0.32708044985233237,2.701032009845624,2.534099982034074,1.7959979823729608,0.5406982368482509,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4281,-0.024585497708242872,7.412698991387345,1.1660739305655747,1.1660739305655747,3,False,False,True,False,False,False,False,False,False,False,1.3247902551205633,0.32315707183372716,1.0639541912671597,-0.04187940474840441,-0.5058893046390742,-0.14980917416084383,0.4307193128259056,-0.2165025859836308,-0.4824607913530255,1.0602037376729216,-inf,-inf,1.6355373343876853,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4282,1.038405284921744,8.475689774017333,5.335795979824999,5.335795979824999,0,True,False,True,False,False,False,False,False,False,False,-1.6650430309642026,0.9965198730718542,-0.8205917924981937,-0.046995090118787594,1.9731385530787564,-0.5690686810550515,0.7016547732096421,-0.8757381723136273,-0.13443158605657174,0.008667247577377156,0.9868333090622587,-inf,-0.2490086493776682,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4283,0.09751115626255281,7.534795645358141,0.5290879665030044,0.5290879665030044,3,False,False,True,False,False,False,False,False,False,False,-0.7756207907747472,0.5793031310439325,0.9951358277667005,0.6138244059801652,-0.27319775683399866,0.3753196164274974,1.7323081269228608,-0.679643934237168,0.5242035515078217,1.1491016101240934,-inf,-inf,1.566718970887226,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4284,-1.4501127213090794,5.987171767786508,1.1069090418717322,1.1069090418717322,0,False,False,False,False,False,False,False,False,False,False,2.5036633578331258,3.1788169912849136,3.8421682535519577,3.7433498513421255,3.3098609524765634,4.576180832844359,-0.10710269803831482,-0.17459050107274057,1.6942727403520415,2.7078244491231995,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4285,-2.0395642277395005,5.3977202613560875,-0.9997663945697977,-0.9997663945697977,0,False,False,False,False,False,False,False,False,False,False,1.1814072580408808,-0.6448149360330232,0.3653471984239907,2.513421752642059,-0.6982883804905019,0.5808188282206558,0.11807202801960316,1.1325684137486212,1.6140914793671282,-0.3642698014737859,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4286,1.615564923699532,9.05284941279512,2.383125138934707,2.383125138934707,1,True,False,True,False,False,False,False,False,False,False,0.199233408584483,-0.2991236370520807,0.5703374435776252,2.4246803197680067,4.93283125801703,-0.47016724571617013,1.3424897150520883,0.4468052335892117,0.9383573118955472,-0.5758222109997123,2.8511097486109445,-inf,1.1419205866981508,-inf,-inf,-inf,-inf,-inf,-inf,-inf
4287,-0.628253407014493,6.809031082081095,0.7916354960286249,0.7916354960286249,0,False,False,True,False,False,False,False,False,False,False,1.5108726045476268,0.2944317721450802,-0.7162075552839463,2.0545492421755296,-0.8232882756747644,-0.10674223520910334,-0.3924044778790198,-0.3650633876845444,0.18130427716449574,1.0868773064058685,-inf,-inf,-0.1446244121634208,-inf,-inf,-inf,-inf,-inf,-inf,-inf
